16/08/2013 23:30,17/08/2013 07:30,0.274524152,326.1795683
17/08/2013 00:00,17/08/2013 08:00,0.129713286,332.7761013
17/08/2013 00:30,17/08/2013 08:30,0.062734075,190.6835986
17/08/2013 01:00,17/08/2013 09:00,0.239719341,160.1513415
17/08/2013 01:30,17/08/2013 09:30,0.429844247,157.0854962
17/08/2013 02:00,17/08/2013 10:00,0.598999716,157.0054925
17/08/2013 02:30,17/08/2013 10:30,0.721970294,157.534654
17/08/2013 03:00,17/08/2013 11:00,0.793562928,158.1281637
17/08/2013 03:30,17/08/2013 11:30,0.819626097,158.5458665
17/08/2013 04:00,17/08/2013 12:00,0.805652063,158.811298
17/08/2013 04:30,17/08/2013 12:30,0.755441312,159.0201399
17/08/2013 05:00,17/08/2013 13:00,0.672043481,159.2650209
17/08/2013 05:30,17/08/2013 13:30,0.557888989,159.7320295
17/08/2013 06:00,17/08/2013 14:00,0.414772181,160.9636901
17/08/2013 06:30,17/08/2013 14:30,0.24515546,165.927728
17/08/2013 07:00,17/08/2013 15:00,0.068997062,209.513503
17/08/2013 07:30,17/08/2013 15:30,0.186160493,319.6827443
17/08/2013 08:00,17/08/2013 16:00,0.395098434,329.7895503
17/08/2013 08:30,17/08/2013 16:30,0.572112061,331.9942144
17/08/2013 09:00,17/08/2013 17:00,0.696552029,332.3397303
17/08/2013 09:30,17/08/2013 17:30,0.765924527,332.2073594
17/08/2013 10:00,17/08/2013 18:00,0.786396984,331.8807109
17/08/2013 10:30,17/08/2013 18:30,0.765464405,331.5257073
17/08/2013 11:00,17/08/2013 19:00,0.709407358,331.1436561
17/08/2013 11:30,17/08/2013 19:30,0.623363733,330.6956086
17/08/2013 12:00,17/08/2013 20:00,0.511649219,330.0835951
17/08/2013 12:30,17/08/2013 20:30,0.377604113,328.8610523
17/08/2013 13:00,17/08/2013 21:00,0.222776022,325.3435831
17/08/2013 13:30,17/08/2013 21:30,0.053889916,297.4112512
17/08/2013 14:00,17/08/2013 22:00,0.152483045,163.3378867
17/08/2013 14:30,17/08/2013 22:30,0.348884231,157.524797
17/08/2013 15:00,17/08/2013 23:00,0.533237012,157.1571299
17/08/2013 15:30,17/08/2013 23:30,0.675244242,157.6451263
17/08/2013 16:00,18/08/2013 00:00,0.757212075,158.2431384
17/08/2013 16:30,18/08/2013 00:30,0.781775021,158.7421718
17/08/2013 17:00,18/08/2013 01:00,0.757204957,159.085786
17/08/2013 17:30,18/08/2013 01:30,0.69000054,159.3505971
17/08/2013 18:00,18/08/2013 02:00,0.585062491,159.6627378
17/08/2013 18:30,18/08/2013 02:30,0.446761482,160.4967753
17/08/2013 19:00,18/08/2013 03:00,0.280345442,163.6523939
17/08/2013 19:30,18/08/2013 03:30,0.098484091,184.0409089
17/08/2013 20:00,18/08/2013 04:00,0.128967273,318.1566863
17/08/2013 20:30,18/08/2013 04:30,0.321558381,329.8463647
17/08/2013 21:00,18/08/2013 05:00,0.495280875,332.5249658
17/08/2013 21:30,18/08/2013 05:30,0.62583505,332.5551879
17/08/2013 22:00,18/08/2013 06:00,0.703711866,332.042022
17/08/2013 22:30,18/08/2013 06:30,0.729692055,331.5316248
17/08/2013 23:00,18/08/2013 07:00,0.708620813,331.0947897
17/08/2013 23:30,18/08/2013 07:30,0.646122652,330.6138475
18/08/2013 00:00,18/08/2013 08:00,0.546849981,329.8553165
18/08/2013 00:30,18/08/2013 08:30,0.413269807,328.1959081
18/08/2013 01:00,18/08/2013 09:00,0.24518007,323.05859
18/08/2013 01:30,18/08/2013 09:30,0.059412894,280.0129672
18/08/2013 02:00,18/08/2013 10:00,0.19920047,163.3591582
18/08/2013 02:30,18/08/2013 10:30,0.442637075,157.3496302
18/08/2013 03:00,18/08/2013 11:00,0.667740975,157.1018065
18/08/2013 03:30,18/08/2013 11:30,0.832497215,157.7732069
18/08/2013 04:00,18/08/2013 12:00,0.928886637,158.4641313
18/08/2013 04:30,18/08/2013 12:30,0.966654506,158.9193294
18/08/2013 05:00,18/08/2013 13:00,0.953909305,159.1997265
18/08/2013 05:30,18/08/2013 13:30,0.896138276,159.3873022
18/08/2013 06:00,18/08/2013 14:00,0.79774327,159.5948536
18/08/2013 06:30,18/08/2013 14:30,0.661814884,160.0504983
18/08/2013 07:00,18/08/2013 15:00,0.489779591,161.4286985
18/08/2013 07:30,18/08/2013 15:30,0.283300157,167.73198
18/08/2013 08:00,18/08/2013 16:00,0.077333574,226.1469633
18/08/2013 08:30,18/08/2013 16:30,0.261972441,322.3410994
18/08/2013 09:00,18/08/2013 17:00,0.522319791,330.6344928
18/08/2013 09:30,18/08/2013 17:30,0.731019948,332.1685403
18/08/2013 10:00,18/08/2013 18:00,0.86930633,332.260805
18/08/2013 10:30,18/08/2013 18:30,0.940256868,331.9992994
18/08/2013 11:00,18/08/2013 19:00,0.95342444,331.6281649
18/08/2013 11:30,18/08/2013 19:30,0.917551948,331.2431934
18/08/2013 12:00,18/08/2013 20:00,0.839671728,330.8256272
18/08/2013 12:30,18/08/2013 20:30,0.725721036,330.4758018
18/08/2013 13:00,18/08/2013 21:00,0.580509352,329.7720454
18/08/2013 13:30,18/08/2013 21:30,0.407089329,328.0810747
18/08/2013 14:00,18/08/2013 22:00,0.205723539,322.0112809
18/08/2013 14:30,18/08/2013 22:30,0.049215807,204.4131913
18/08/2013 15:00,18/08/2013 23:00,0.287533954,159.1012851
18/08/2013 15:30,18/08/2013 23:30,0.547513879,157.2260078
18/08/2013 16:00,19/08/2013 00:00,0.767257249,157.7477076
18/08/2013 16:30,19/08/2013 00:30,0.908109881,158.5628582
18/08/2013 17:00,19/08/2013 01:00,0.971863159,159.2276615
18/08/2013 17:30,19/08/2013 01:30,0.971621306,159.6399227
