时间,,
24/08/2013 05:20,1.18 ,171 
24/08/2013 05:30,0.99 ,175 
24/08/2013 05:40,1.06 ,176 
24/08/2013 05:50,1.17 ,170 
24/08/2013 06:00,1.06 ,159 
24/08/2013 06:10,0.94 ,175 
24/08/2013 06:20,0.86 ,170 
24/08/2013 06:30,0.67 ,177 
24/08/2013 06:40,0.56 ,177 
24/08/2013 06:50,0.49 ,195 
24/08/2013 07:00,0.32 ,198 
24/08/2013 07:10,0.24 ,203 
24/08/2013 07:20,0.15 ,227 
24/08/2013 07:30,0.19 ,212 
24/08/2013 07:40,0.18 ,292 
24/08/2013 07:50,0.26 ,297 
24/08/2013 08:00,0.40 ,314 
24/08/2013 08:10,0.44 ,327 
24/08/2013 08:20,0.57 ,330 
24/08/2013 08:30,0.57 ,335 
24/08/2013 08:40,0.72 ,352 
24/08/2013 08:50,0.83 ,346 
24/08/2013 09:00,0.67 ,341 
24/08/2013 09:10,0.94 ,356 
24/08/2013 09:20,1.00 ,352 
24/08/2013 09:30,0.99 ,0 
24/08/2013 09:40,1.05 ,352 
24/08/2013 09:50,1.12 ,3 
24/08/2013 10:00,1.16 ,357 
24/08/2013 10:10,1.13 ,350 
24/08/2013 10:20,1.02 ,355 
24/08/2013 10:30,1.04 ,349 
24/08/2013 10:40,1.04 ,7 
24/08/2013 10:50,1.15 ,2 
24/08/2013 11:00,1.13 ,354 
